0.025,1,0.612615831494854,1.36627876894368
0.025,1,0.629617073588214,1.36044816512914
0.025,1,0.601914682255698,1.37106528240145
0.025,1,0.885752850869519,1.42055253754829
0.025,1,0.885752850869519,1.42055253754829
0.025,1,0.63855767076207,1.36933884049249
0.025,1,0.885752850869519,1.42055253754829
0.025,1,0.885752850869519,1.42055253754829
1.1,4,0.885752850869519,1.42055253754829
1.1,4,0.885752850869519,1.42055253754829
1.1,4,0.885752850869519,1.42055253754829
0.2,0,0.160220844989432,0.261060903931074
1.1,4,0.885752850869519,1.42055253754829
